city_name,hour_of_day,temp_mean,temp_std,wind_mean,wind_std,humidity_mean,precip_mean
Palermo,20,18.641012773722625,6.2843064098056365,7.2485401459854115,5.401692489996899,76.15054744525547,0.0762773722627737
Kazan,0,4.383667883211679,11.245994576988691,13.420574817518252,6.93708579466626,81.30383211678833,0.05830291970802921
Porto,13,18.40150547445255,4.815755796765683,14.47171532846715,6.882848537762313,68.26779197080292,0.1659671532846714
Valencia,5,15.469662408759131,5.839356881982303,9.323175182481751,5.530783637124132,75.97627737226277,0.055428832116788326
Patras,11,20.489735401459846,7.474438993570944,12.070483576642337,7.299236259461161,60.9110401459854,0.12376824817518246
Marseille,1,14.472855839416068,6.039568860690624,13.823357664233567,9.714322054772477,76.0456204379562,0.04375000000000001
Buenos_Aires,13,20.400593065693442,6.071544738615899,15.842746350364955,7.133114728265312,60.7860401459854,0.13280109489051095
Kazan,16,8.340237226277376,13.383338263478525,15.670939781021886,7.395329513575083,65.77144160583941,0.06683394160583944
Buenos_Aires,15,21.034808394160592,6.0821777685148515,16.17477189781022,7.206821876147486,58.00182481751825,0.11208941605839422
Palermo,10,20.42992700729928,6.5169244533437185,8.523631386861313,6.039040637255316,65.73129562043796,0.07595802919708029
Palermo,11,21.211405109489046,6.430187352592447,9.615237226277374,6.0870683601922275,63.49315693430657,0.08645072992700727
Porto,3,13.58307481751825,4.029014015474729,11.438412408759126,7.240201224574732,85.24224452554745,0.15209854014598537
Porto,7,13.181797445255473,4.154316969535538,12.148768248175179,7.681613269123325,84.88549270072993,0.17883211678832106
Buenos_Aires,0,16.74516423357664,5.871994846580142,14.950182481751817,6.48687401032549,76.99908759124088,0.09630474452554744
Buenos_Aires,22,17.365510948905097,5.790762589521784,15.373312043795611,6.626513717669492,74.9580291970803,0.08499087591240874
Cairo,5,18.259352189781023,5.500981543058026,8.472764598540145,4.1181602933807175,71.51277372262774,0.0024178832116788325
Novosibirsk,19,5.346578467153279,14.851507419545595,12.158485401459854,5.630598828156637,65.2235401459854,0.05218978102189783
Cairo,1,20.485720802919694,6.126568691755031,10.824863138686132,4.266479311306059,59.394160583941606,0.002372262773722628
Novosibirsk,4,0.8453923357664209,12.516812125637033,11.035492700729929,5.27406434875923,81.51049270072993,0.05620437956204385
Tokyo,6,12.958120437956204,9.090682041519829,12.273038321167894,8.175478373116345,82.79516423357664,0.17595802919708026
Barcelona,13,19.602600364963504,6.174358246952954,12.268156934306568,6.161176770967561,62.39689781021898,0.0880018248175183
Novosibirsk,13,5.690419708029196,14.938342757862324,13.615739051094891,6.573384053201185,62.85492700729927,0.07385948905109499
Bordeaux,13,17.192883211678833,6.956353756766204,11.383166058394163,6.290217163298743,66.57253649635037,0.10821167883211687
Odessa,0,11.67103102189781,8.374166183821169,13.624452554744526,6.489439841640279,76.6742700729927,0.057618613138686124
Bilbao,17,18.528558394160584,5.980202094423996,12.103284671532851,4.965832888892245,66.30337591240875,0.1638686131386862
Odessa,7,10.654105839416056,8.2597466884353,13.917107664233576,6.379762062332126,81.11952554744525,0.06683394160583943
Novosibirsk,12,4.923175182481749,14.952684582416524,13.255155109489044,6.489871396117112,65.47308394160584,0.06938868613138693
Helsinki,11,7.7608576642335745,8.963552182364191,16.720301094890512,7.798674728584504,77.28147810218978,0.09717153284671537
Bilbao,11,15.81906934306569,6.00647387320796,9.091879562043799,5.900034248490915,74.47582116788321,0.1252281021897811
Odessa,16,15.853193430656937,9.542050814677065,15.996304744525547,7.194895246153177,59.02326642335766,0.06906934306569344
Tokyo,13,20.122992700729927,8.535224652384628,15.66733576642335,10.134933131300668,56.26642335766423,0.1989963503649634
Shanghai,8,16.99712591240875,9.529879789676338,11.037636861313871,5.805808677858623,79.35127737226277,0.17062043795620438
Cairo,13,28.333074817518245,7.164230844590531,12.704835766423352,5.776154919216392,31.57390510948905,0.005611313868613139
Barcelona,19,18.471213503649636,6.195727152519066,11.676870437956202,5.293925686093334,70.07481751824818,0.05866788321167883
Bilbao,5,12.473813868613139,4.811667932825581,7.718978102189781,5.481735596809765,87.84032846715328,0.146852189781022
Toronto,5,6.985127737226282,9.298455066295416,12.115875912408754,6.058879196996842,79.7030109489051,0.08900547445255476
Tokyo,3,13.280018248175182,8.71799538549021,12.890556569343065,7.937370505050936,82.97810218978103,0.19698905109489048
Bordeaux,6,11.228330291970797,5.470321181084451,9.228239051094892,4.876939373755691,89.31660583941606,0.09256386861313873
Bilbao,22,14.188686131386865,5.123518561857737,7.265191605839415,5.110556552774654,83.51277372262774,0.10187043795620442
Shanghai,11,20.45853102189781,9.100433593421023,14.053558394160584,6.337496170482021,62.94662408759124,0.16423357664233582
Odessa,3,11.008622262773724,8.059879934257577,13.506934306569342,6.346807798974589,79.7801094890511,0.06327554744525549
Baku,11,17.846031021897808,9.048927441729354,18.814552919708028,10.013963454243363,63.05520072992701,0.03380474452554744
